,uid,issue,pull,push,star,repo,name,year,quarter,norm_issue,norm_pull,norm_push,norm_star,norm_use
1339,Red__2016__3,219.0,0.0,0.0,246.0,0.0,Red,2016,3,0.0006595948461246544,0.0,0.0,0.00024306787225696424,0.00022566567959540467
1340,ABAP__2016__3,198.0,0.0,0.0,0.0,0.0,ABAP,2016,3,0.0005963460252633862,0.0,0.0,0.0,0.00014908650631584655
1341,PAWN__2016__3,197.0,0.0,0.0,0.0,0.0,PAWN,2016,3,0.0005933341766509448,0.0,0.0,0.0,0.0001483335441627362
1342,SaltStack__2016__3,195.0,345.0,1442.0,0.0,0.0,SaltStack,2016,3,0.0005873104794260622,0.0011260048369251257,0.001216689743271714,0.0,0.0007325012649057255
1343,Eagle__2016__3,188.0,0.0,2168.0,839.0,0.0,Eagle,2016,3,0.0005662275391389727,0.0,0.0018292533726859059,0.0008289997757056625,0.0008061201718826353
1344,Cucumber__2016__3,185.0,0.0,0.0,244.0,0.0,Cucumber,2016,3,0.0005571919933016487,0.0,0.0,0.00024109171069389948,0.00019957092599888704
1345,LabVIEW__2016__3,175.0,0.0,0.0,0.0,0.0,LabVIEW,2016,3,0.0005270735071772353,0.0,0.0,0.0,0.00013176837679430882
1346,Rebol__2016__3,157.0,0.0,0.0,0.0,0.0,Rebol,2016,3,0.000472860232153291,0.0,0.0,0.0,0.00011821505803832276
1347,Nimrod__2016__3,148.0,0.0,0.0,315.0,0.0,Nimrod,2016,3,0.00044575359464131895,0.0,0.0,0.00031124544618269813,0.00018924976020600427
1348,Smarty__2016__3,143.0,0.0,1127.0,247.0,0.0,Smarty,2016,3,0.00043069435157911225,0.0,0.000950908003236631,0.0002440559530384966,0.00040641457696355995
1349,Coq__2016__3,129.0,0.0,1594.0,156.0,0.0,Coq,2016,3,0.0003885284710049334,0.0,0.0013449399797330877,0.0001541406019190505,0.0004719022631642679
1350,LiveScript__2016__3,128.0,0.0,0.0,287.0,0.0,LiveScript,2016,3,0.00038551662239249206,0.0,0.0,0.00028357918429979163,0.00016727395167307092
1351,VHDL__2016__3,127.0,0.0,0.0,218.0,0.0,VHDL,2016,3,0.0003825047737800507,0.0,0.0,0.00021540161037405774,0.0001494765960385271
1352,Xtend__2016__3,122.0,215.0,1263.0,0.0,0.0,Xtend,2016,3,0.000367445530717844,0.0007017131592431942,0.0010656582148073335,0.0,0.0005337042261920929
1353,ApacheConf__2016__3,116.0,0.0,1535.0,1754.0,0.0,ApacheConf,2016,3,0.00034937443904319596,0.0,0.0012951586379487388,0.0017330936908077858,0.0008444066919499301
1354,BitBake__2016__3,115.0,418.0,2412.0,0.0,0.0,BitBake,2016,3,0.0003463625904307546,0.00136426093285421,0.002035128752268637,0.0,0.0009364380688884004
1355,ASP__2016__3,114.0,0.0,0.0,0.0,0.0,ASP,2016,3,0.00034335074181831324,0.0,0.0,0.0,8.583768545457831e-05
1356,Logos__2016__3,109.0,0.0,0.0,122.0,0.0,Logos,2016,3,0.00032829149875610654,0.0,0.0,0.00012054585534694974,0.00011220933852576407
1357,PostScript__2016__3,101.0,0.0,0.0,115.0,0.0,PostScript,2016,3,0.00030419670985657577,0.0,0.0,0.00011362928987622312,0.00010445649993319971
1358,JavaScript__2016__4,323115.0,326674.0,1302505.0,1023751.0,0.0,JavaScript,2016,4,1.0,1.0,1.0,1.0,1.0
1359,Java__2016__4,176969.0,151448.0,716707.0,375310.0,0.0,Java,2016,4,0.5476966405149869,0.46360591905079684,0.5502527821390321,0.36660281650518534,0.4820395395525003
1360,Python__2016__4,165105.0,204044.0,822665.0,351663.0,0.0,Python,2016,4,0.5109790631818393,0.624610467928271,0.6316021819493975,0.3435044263693027,0.5276740348572027
1361,PHP__2016__4,93999.0,106059.0,455489.0,128023.0,0.0,PHP,2016,4,0.2909149993036535,0.3246631198075145,0.34970230440574124,0.12505286930122655,0.27258332320453393
1362,C++__2016__4,75002.0,76921.0,422342.0,149526.0,0.0,C++,2016,4,0.23212169041981956,0.2354671629820555,0.3242536496980818,0.1460570001885224,0.23447487582211982
1363,C#__2016__4,64480.0,45530.0,247869.0,72205.0,0.0,C#,2016,4,0.19955743311204988,0.13937442220684843,0.19030176467652715,0.07052984563629242,0.14994086640792947
1364,Go__2016__4,60774.0,80474.0,222749.0,200382.0,0.0,Go,2016,4,0.18808783250545472,0.24634344943276784,0.17101585022706248,0.1957331421410089,0.20029506857657348
1365,Ruby__2016__4,52487.0,95167.0,243721.0,104381.0,0.0,Ruby,2016,4,0.16244061711774446,0.2913210111609739,0.18711713198797703,0.10195936316545723,0.18570953085803815
1366,C__2016__4,48586.0,40683.0,239653.0,130145.0,0.0,C,2016,4,0.15036751620939914,0.12453700018979166,0.18399391940913853,0.12712563894931483,0.14650601868941104
1367,TypeScript__2016__4,46758.0,58763.0,177235.0,52967.0,0.0,TypeScript,2016,4,0.14471008773965927,0.17988269651089464,0.13607241430935005,0.05173816680032547,0.12810084134005736
1368,HTML__2016__4,45552.0,59158.0,482884.0,94609.0,0.0,HTML,2016,4,0.14097767048883525,0.1810918530400338,0.37073485322513156,0.0924140733440065,0.1963046125245018
1369,Shell__2016__4,27184.0,34989.0,185271.0,73280.0,0.0,Shell,2016,4,0.08413103693731334,0.10710677923556818,0.1422420643298874,0.07157990566065381,0.10126494654085567
1370,CSS__2016__4,25690.0,25503.0,312981.0,71970.0,0.0,CSS,2016,4,0.07950729616390449,0.07806865560160894,0.24029159197085614,0.0703002976309669,0.11704196034183412
1371,Swift__2016__4,21376.0,22297.0,94101.0,138190.0,0.0,Swift,2016,4,0.06615601256518577,0.06825459020307707,0.07224617179972438,0.13498399513162868,0.08541019242490397
1372,Objective-C__2016__4,18922.0,11899.0,61810.0,133795.0,0.0,Objective-C,2016,4,0.05856119338316079,0.0364246925069029,0.04745471226597978,0.13069095903203026,0.06828288929701844
1373,Scala__2016__4,13439.0,23750.0,74266.0,22294.0,0.0,Scala,2016,4,0.041592002847283475,0.07270244953684714,0.05701782334808696,0.02177677970522129,0.04827226385935972
1374,CoffeeScript__2016__4,11426.0,6525.0,20885.0,23018.0,0.0,CoffeeScript,2016,4,0.035362022809216534,0.019974041399070632,0.016034487391603104,0.022483982921628405,0.02346363363037967
1375,Rust__2016__4,10993.0,10028.0,44370.0,26004.0,0.0,Rust,2016,4,0.03402194265199697,0.030697270061284337,0.034065128348835516,0.02540070778929642,0.03104626221285331
1376,Lua__2016__4,7701.0,6583.0,37478.0,16878.0,0.0,Lua,2016,4,0.023833619609117496,0.02015158843372904,0.02877378589717506,0.016486430782485195,0.0223113561806267
1377,Perl__2016__4,6763.0,4324.0,25990.0,5535.0,0.0,Perl,2016,4,0.020930628414032156,0.013236437549361137,0.019953858142579106,0.005406588125432844,0.01488187805785131
1378,Haskell__2016__4,6314.0,3635.0,29892.0,13002.0,0.0,Haskell,2016,4,0.019541030283335654,0.011127301223850077,0.02294962399376586,0.01270035389464821,0.016579577348899952
1379,Jupyter Notebook__2016__4,4888.0,7034.0,54493.0,26254.0,0.0,Jupyter Notebook,2016,4,0.015127740897203782,0.021532169685986643,0.041837075481476076,0.025644907794961862,0.02603547346490709
1380,Vue__2016__4,4415.0,2833.0,10714.0,12686.0,0.0,Vue,2016,4,0.013663865806291878,0.008672254296332123,0.008225688193135535,0.012391685087487093,0.010738373345811658
1381,Clojure__2016__4,3983.0,4831.0,24552.0,11079.0,0.0,Clojure,2016,4,0.01232688052241462,0.0147884435247372,0.01884983167051182,0.010821967451069645,0.014196780792183322
1382,Groovy__2016__4,3471.0,4171.0,17918.0,5388.0,0.0,Groovy,2016,4,0.010742305371152686,0.012768080716555342,0.013756569072671506,0.005262998522101566,0.010632488420620275
1383,Elixir__2016__4,3276.0,4619.0,14907.0,9174.0,0.0,Elixir,2016,4,0.010138805069402535,0.014139478501503027,0.01144486969339849,0.008961163407898992,0.011171079168050761
1384,OCaml__2016__4,3168.0,2646.0,9977.0,4448.0,0.0,OCaml,2016,4,0.00980455874843322,0.008099818167347264,0.007659855432416766,0.004344806500799511,0.00747725971224919
1385,R__2016__4,3154.0,2115.0,27377.0,2821.0,0.0,R,2016,4,0.009761230521640902,0.00647434445349186,0.0210187292947052,0.0027555528639288266,0.010002464283441696
1386,Julia__2016__4,3003.0,1298.0,7788.0,2148.0,0.0,Julia,2016,4,0.009293904646952324,0.003973380189424319,0.005979247680431169,0.0020981664486774618,0.0053361747413713185
1387,Kotlin__2016__4,2999.0,6536.0,26609.0,6973.0,0.0,Kotlin,2016,4,0.00928152515358309,0.02000771411254033,0.02042909624147316,0.006811226558020456,0.014132390516404258
1388,PowerShell__2016__4,2848.0,3453.0,16642.0,4757.0,0.0,PowerShell,2016,4,0.008814199278894512,0.01057017087371508,0.012776918322770354,0.0046466377078019944,0.009201981545795483
1389,VimL__2016__4,2547.0,208.0,1824.0,14626.0,0.0,VimL,2016,4,0.007882642402859663,0.0006367204001542822,0.0014003785014260982,0.01428667713145091,0.006051604608972738
1390,Emacs Lisp__2016__4,2454.0,1654.0,14515.0,4744.0,0.0,Emacs Lisp,2016,4,0.007594819182024976,0.005063151643534533,0.011143911155811302,0.004633939307507392,0.007108955322219551
1391,Erlang__2016__4,2367.0,3039.0,11186.0,4519.0,0.0,Erlang,2016,4,0.0073255652012441394,0.00930285238494646,0.008588066840434394,0.004414159302408496,0.007407660932258372
1392,DM__2016__4,1916.0,3627.0,5187.0,0.0,0.0,DM,2016,4,0.005929777323863021,0.011102811977690297,0.003982326363430467,0.0,0.005253728916245946
1393,Makefile__2016__4,1683.0,2569.0,12862.0,3048.0,0.0,Makefile,2016,4,0.005208671835105148,0.00786410917305938,0.0098748181388939,0.002977286469073046,0.0064812214040328685
1394,Matlab__2016__4,1625.0,672.0,10608.0,2677.0,0.0,Matlab,2016,4,0.005029169181251257,0.0020570966774215273,0.008144306547767571,0.0026148936606655328,0.004461366516776472
1395,F#__2016__4,1592.0,1381.0,7083.0,1597.0,0.0,F#,2016,4,0.004927038360955078,0.004227456118332038,0.0054379829635970685,0.0015599496361908315,0.004038106769768754
1396,Visual Basic__2016__4,1518.0,2346.0,6394.0,629.0,0.0,Visual Basic,2016,4,0.004698017733624251,0.007181471436355511,0.004909002268705303,0.0006144072142542473,0.004350724663234828
1397,Dart__2016__4,1484.0,2908.0,8000.0,1707.0,0.0,Dart,2016,4,0.004592792039985764,0.008901840979080061,0.006142010971167097,0.0016673976386836252,0.005326010407229137
1398,TeX__2016__4,1370.0,1390.0,20598.0,2790.0,0.0,TeX,2016,4,0.004239976478962598,0.00425500652026179,0.015814142748012485,0.0027252720632263117,0.006758599452615796
1399,Elm__2016__4,1182.0,1112.0,6190.0,2931.0,0.0,Elm,2016,4,0.003658140290608607,0.003404005216209432,0.004752380988940541,0.0028630008664216203,0.0036693818405450504
1400,Haxe__2016__4,1098.0,559.0,2976.0,926.0,0.0,Haxe,2016,4,0.0033981709298546957,0.0017111860754146335,0.00228482808127416,0.0009045168209847902,0.00207467547688207
1401,PLSQL__2016__4,1022.0,199.0,1913.0,310.0,0.0,PLSQL,2016,4,0.0031629605558392525,0.0006091699982245296,0.0014687083734803322,0.00030280800702514577,0.001385911733642315
1402,Pascal__2016__4,1021.0,460.0,4689.0,1450.0,0.0,Pascal,2016,4,0.003159865682496944,0.001408131654187355,0.0035999861804753147,0.0014163600328595527,0.0023960858875047915
1403,QML__2016__4,962.0,350.0,3426.0,686.0,0.0,QML,2016,4,0.0029772681553007444,0.0010714045194903789,0.0026303161984023095,0.0006700848155459677,0.0018372684221848502
1404,PLpgSQL__2016__4,903.0,618.0,5951.0,497.0,0.0,PLpgSQL,2016,4,0.002794670628104545,0.0018917942658430117,0.004568888411176924,0.000485469611262895,0.002435205729096844
1405,SQF__2016__4,805.0,408.0,1711.0,0.0,0.0,SQF,2016,4,0.0024913730405583152,0.0012489515541487845,0.001313622596458363,0.0,0.0012634867977913656
1406,Groff__2016__4,720.0,0.0,0.0,328.0,0.0,Groff,2016,4,0.0022283088064620955,0.0,0.0,0.00032039040743305744,0.0006371748034737883
1407,D__2016__4,676.0,322.0,3411.0,686.0,0.0,D,2016,4,0.002092134379400523,0.0009856921579311484,0.002618799927831371,0.0006700848155459677,0.0015916778201772526
1408,XSLT__2016__4,673.0,481.0,2799.0,1054.0,0.0,XSLT,2016,4,0.0020828497593735978,0.0014724159253567777,0.002148936088537088,0.0010295472238854957,0.0016834372492882397
1409,Objective-C++__2016__4,667.0,643.0,1215.0,2474.0,0.0,Objective-C++,2016,4,0.002064280519319747,0.0019683231600923245,0.0009328179162460029,0.0024166032560651953,0.0018455062129308173
1410,Common Lisp__2016__4,643.0,309.0,3791.0,1301.0,0.0,Common Lisp,2016,4,0.0019900035591043437,0.0009458971329215058,0.0029105454489618083,0.0012708168294829503,0.0017793157426176521
1411,PureScript__2016__4,618.0,872.0,2169.0,650.0,0.0,PureScript,2016,4,0.001912631725546632,0.0026693278314160293,0.0016652527245576791,0.0006349200147301444,0.0017205330740626213
1412,Vala__2016__4,616.0,211.0,2292.0,1240.0,0.0,Vala,2016,4,0.0019064419788620151,0.0006459038674641998,0.0017596861432393734,0.001211232028100583,0.0013808160044165429
1413,Web Ontology Language__2016__4,571.0,0.0,0.0,148.0,0.0,Web Ontology Language,2016,4,0.001767172678458134,0.0,0.0,0.00014456640335394055,0.00047793477045301867
1414,CMake__2016__4,566.0,1039.0,4111.0,928.0,0.0,CMake,2016,4,0.0017516983117465917,0.0031805408450014385,0.003156225887808492,0.0009064704210301138,0.0022487338663966586
1415,Perl6__2016__4,525.0,620.0,0.0,215.0,0.0,Perl6,2016,4,0.0016248085047119447,0.0018979165773829567,0.0,0.0002100120048722785,0.000933184271741795
1416,FORTRAN__2016__4,521.0,0.0,0.0,766.0,0.0,FORTRAN,2016,4,0.0016124290113427107,0.0,0.0,0.0007482288173589086,0.0005901644571754049
1417,Smalltalk__2016__4,506.0,355.0,2265.0,132.0,0.0,Smalltalk,2016,4,0.001566005911208084,0.0010867102983402412,0.0017389568562116845,0.00012893760299135238,0.0011301526671878405
1418,Puppet__2016__4,502.0,2189.0,6611.0,320.0,0.0,Puppet,2016,4,0.00155362641783885,0.006700869980469826,0.00507560431629821,0.0003125760072517634,0.003410669180464662
1419,AutoHotkey__2016__4,501.0,0.0,1299.0,645.0,0.0,AutoHotkey,2016,4,0.0015505315444965416,0.0,0.0009973090314432573,0.0006300360146168356,0.0007944691476391586
1420,Arduino__2016__4,491.0,364.0,6995.0,1672.0,0.0,Arduino,2016,4,0.0015195828110734569,0.0011142607002699938,0.0053704208429142305,0.0016332096378904636,0.0024093684980370364
1421,Cuda__2016__4,456.0,197.0,0.0,759.0,0.0,Cuda,2016,4,0.0014112622440926605,0.0006030476866845846,0.0,0.0007413912172002762,0.0006889252869943803
1422,SourcePawn__2016__4,451.0,265.0,1834.0,127.0,0.0,SourcePawn,2016,4,0.0013957878773811182,0.0008112062790427153,0.001408056015140057,0.00012405360287804358,0.0009347759436104836
1423,Crystal__2016__4,390.0,572.0,2750.0,1347.0,0.0,Crystal,2016,4,0.0012070006035003018,0.0017509811004242763,0.0021113162713386896,0.0013157496305253914,0.0015962619014471648
1424,1C Enterprise__2016__4,378.0,0.0,0.0,173.0,0.0,1C Enterprise,2016,4,0.0011698621233926002,0.0,0.0,0.00016898640392048458,0.0003347121318282712
1425,Apex__2016__4,369.0,259.0,0.0,263.0,0.0,Apex,2016,4,0.0011420082633118239,0.0007928393444228803,0.0,0.000256898405960043,0.0005479365034236868
1426,Batchfile__2016__4,357.0,375.0,3292.0,1085.0,0.0,Batchfile,2016,4,0.0011048697832041223,0.0011479334137396917,0.0025274375146352606,0.00105982802458801,0.0014600171840417713
1427,ActionScript__2016__4,356.0,0.0,1196.0,785.0,0.0,ActionScript,2016,4,0.001101774909861814,0.0,0.000918230640189481,0.000766788017789482,0.0006966983919601943
1428,VHDL__2016__4,356.0,252.0,1491.0,255.0,0.0,VHDL,2016,4,0.001101774909861814,0.0007714112540330727,0.0011447172947512678,0.00024908400577874896,0.0008167468661062259
1429,Assembly__2016__4,329.0,196.0,4893.0,1599.0,0.0,Assembly,2016,4,0.0010182133296194854,0.0005999865309146121,0.003756607460240076,0.001561903236236155,0.0017341776392525822
1430,Nginx__2016__4,317.0,0.0,0.0,961.0,0.0,Nginx,2016,4,0.0009810748495117838,0.0,0.0,0.0009387048217779518,0.0004799449178224339
1431,Eagle__2016__4,315.0,194.0,3776.0,658.0,0.0,Eagle,2016,4,0.0009748851028271668,0.0005938642193746671,0.00289902917839087,0.0006427344149114384,0.0012776282288760356
1432,Scheme__2016__4,299.0,0.0,3465.0,836.0,0.0,Scheme,2016,4,0.0009253671293502313,0.0,0.002660258501886749,0.0008166048189452318,0.0011005576125455532
1433,Ceylon__2016__4,299.0,0.0,0.0,0.0,0.0,Ceylon,2016,4,0.0009253671293502313,0.0,0.0,0.0,0.00023134178233755783
1434,ABAP__2016__4,284.0,0.0,0.0,0.0,0.0,ABAP,2016,4,0.0008789440292156043,0.0,0.0,0.0,0.00021973600730390108
1435,ColdFusion__2016__4,264.0,319.0,1281.0,0.0,0.0,ColdFusion,2016,4,0.0008170465623694351,0.000976508690621231,0.0009834895067581315,0.0,0.0006942611899371994
1436,HCL__2016__4,256.0,686.0,2551.0,715.0,0.0,HCL,2016,4,0.0007922875756309673,0.0020999528582011425,0.001958533748430908,0.0006984120162031587,0.001387296549616544
1437,PostScript__2016__4,252.0,0.0,0.0,113.0,0.0,PostScript,2016,4,0.0007799080822617334,0.0,0.0,0.00011037840256077893,0.00022257162120562808
1438,OpenEdge ABL__2016__4,252.0,0.0,0.0,113.0,0.0,OpenEdge ABL,2016,4,0.0007799080822617334,0.0,0.0,0.00011037840256077893,0.00022257162120562808
1439,Protocol Buffer__2016__4,251.0,0.0,0.0,536.0,0.0,Protocol Buffer,2016,4,0.000776813208919425,0.0,0.0,0.0005235648121467036,0.0003250945052665321
1440,PAWN__2016__4,242.0,0.0,0.0,0.0,0.0,PAWN,2016,4,0.0007489593488386488,0.0,0.0,0.0,0.0001872398372096622
1441,Nimrod__2016__4,232.0,0.0,0.0,285.0,0.0,Nimrod,2016,4,0.0007180106154155641,0.0,0.0,0.00027838800645860174,0.00024909965546854144
1442,Standard ML__2016__4,227.0,0.0,0.0,216.0,0.0,Standard ML,2016,4,0.0007025362487040218,0.0,0.0,0.00021098880489494028,0.00022838126339974052
1443,Smarty__2016__4,222.0,332.0,1368.0,408.0,0.0,Smarty,2016,4,0.0006870618819924795,0.0010163037156308737,0.0010502838760695736,0.0003985344092459983,0.0007880459707347313
1444,Red__2016__4,214.0,0.0,0.0,0.0,0.0,Red,2016,4,0.0006623028952540117,0.0,0.0,0.0,0.00016557572381350292
1445,LabVIEW__2016__4,189.0,0.0,0.0,0.0,0.0,LabVIEW,2016,4,0.0005849310616963001,0.0,0.0,0.0,0.00014623276542407503
1446,BitBake__2016__4,187.0,561.0,3041.0,100.0,0.0,BitBake,2016,4,0.0005787413150116831,0.0017173083869545785,0.002334731920414893,9.768000226617606e-05,0.0011821154061618325
1447,KiCad__2016__4,185.0,0.0,1178.0,595.0,0.0,KiCad,2016,4,0.0005725515683270662,0.0,0.000904411115504355,0.0005811960134837475,0.0005145396743287922
1448,Verilog__2016__4,181.0,0.0,2289.0,337.0,0.0,Verilog,2016,4,0.0005601720749578323,0.0,0.0017573828891251856,0.0003291816076370133,0.0006616841429300077
1449,GCC Machine Description__2016__4,175.0,0.0,0.0,1017.0,0.0,GCC Machine Description,2016,4,0.0005416028349039815,0.0,0.0,0.0009934056230470104,0.00038375211448774796
1450,GLSL__2016__4,157.0,304.0,1616.0,418.0,0.0,GLSL,2016,4,0.0004858951147424292,0.0009305913540716432,0.0012406862161757537,0.0004083024094726159,0.0007663687736156105
1451,GAP__2016__4,153.0,0.0,0.0,0.0,0.0,GAP,2016,4,0.0004735156213731953,0.0,0.0,0.0,0.00011837890534329882
1452,LiveScript__2016__4,151.0,0.0,1631.0,261.0,0.0,LiveScript,2016,4,0.0004673258746885784,0.0,0.001252202486746692,0.0002549448059147195,0.0004936182918374974
1453,ASP__2016__4,144.0,0.0,0.0,0.0,0.0,ASP,2016,4,0.0004456617612924191,0.0,0.0,0.0,0.00011141544032310478
1454,Racket__2016__4,138.0,0.0,1696.0,219.0,0.0,Racket,2016,4,0.0004270925212385683,0.0,0.0013021063258874246,0.00021391920496292556,0.0004857795130222296
1455,Nix__2016__4,134.0,3886.0,5857.0,0.0,0.0,Nix,2016,4,0.00041471302786933443,0.011895651322113177,0.004496719782265711,0.0,0.004201771033062056
1456,Coq__2016__4,128.0,223.0,1446.0,131.0,0.0,Coq,2016,4,0.00039614378781548364,0.0006826377367038699,0.001110168483038453,0.00012796080296869063,0.0005792277026316242
1457,GDScript__2016__4,124.0,0.0,1253.0,186.0,0.0,GDScript,2016,4,0.0003837642944462498,0.0,0.0009619924683590466,0.00018168480421508745,0.00038186039175509595
1458,Xtend__2016__4,124.0,325.0,0.0,0.0,0.0,Xtend,2016,4,0.0003837642944462498,0.000994875625241066,0.0,0.0,0.000344659979921829
1459,Game Maker Language__2016__4,117.0,0.0,0.0,0.0,0.0,Game Maker Language,2016,4,0.0003621001810500905,0.0,0.0,0.0,9.052504526252263e-05
1460,Tcl__2016__4,113.0,0.0,1493.0,203.0,0.0,Tcl,2016,4,0.0003497206876808567,0.0,0.0011462527974940595,0.0001982904046003374,0.0004235659724438134
1461,JavaScript__2017__1,327032.0,343610.0,1420435.0,1027412.0,0.0,JavaScript,2017,1,1.0,1.0,1.0,1.0,1.0
1462,Java__2017__1,181956.0,163323.0,781402.0,394163.0,0.0,Java,2017,1,0.5563859194207295,0.475315037397049,0.5501145775765874,0.3836464826184627,0.49136550425320713
1463,Python__2017__1,180862.0,236127.0,955090.0,385523.0,0.0,Python,2017,1,0.5530406810342718,0.6871947847850761,0.6723926121223428,0.3752370032664598,0.5719662703020376
1464,PHP__2017__1,101154.0,115780.0,506063.0,137564.0,0.0,PHP,2017,1,0.3093091807529538,0.3369517767236111,0.3562732543199794,0.13389370573830167,0.2841069793837115
1465,C++__2017__1,81859.0,86003.0,459807.0,172546.0,0.0,C++,2017,1,0.2503088382788229,0.2502924827566136,0.32370858223009147,0.16794236392021897,0.24806306679643675
1466,Go__2017__1,81566.0,90217.0,263822.0,245727.0,0.0,Go,2017,1,0.24941290148976247,0.26255638660108843,0.18573324368943317,0.23917084869555738,0.23421834511896036
